fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url
Jumbo,405294,402229,Shampoo Fructis Hydraliss 200ml,FRUCTIS,5900.0,487603.0,True,200.0,29.5,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fructis-hydraliss-200ml/p
Jumbo,3087475,3086698,Shampoo Pantene Restauracion 700ml,PANTENE,17250.0,1425620.0,True,700.0,24.6429,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-pantene-restauracion-700ml/p
Jumbo,400585,397923,Shampoo Elvive Colorvive 400ml,ELVIVE,11123.0,919256.0,True,400.0,27.8075,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,tratado,https://www.jumbo.com.ar/shampoo-elvive-colorvive-400ml/p
Jumbo,3087378,3086599,Shampoo Dove Regeneracionretinol 650ml,DOVE,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-regeneracionretinol-650ml/p
Jumbo,405288,402223,Shampoo Fructis Hydraliss 350ml,FRUCTIS,8600.0,710744.0,True,350.0,24.5714,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fructis-hydraliss-350ml/p
Jumbo,3087465,3086687,Shampoo Dove Reconstaminoacido 650ml,DOVE,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-reconstaminoacido-650ml/p
Jumbo,411249,407089,Shampoo Dove Hidratacion X400ml,DOVE,9150.0,756198.0,True,400.0,22.875,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,seco_danado,https://www.jumbo.com.ar/shampoo-dove-hidratacion-x400ml/p
Jumbo,412482,408091,Shampoo Fructis Liso Coco 200ml,FRUCTIS,5900.0,487603.0,True,200.0,29.5,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fructis-liso-coco-200ml-3/p
Jumbo,404462,401464,Shampoo Nutritivo 420 Ml Capilatis,CAPILATIS,9650.0,797521.0,True,420.0,22.9762,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-nutritivo-420-ml-capilatis/p
Jumbo,251369,250670,Shampoo Herbal Essences Rosemary 400ml,HERBAL ESSENCES,16900.0,1396694.0,True,400.0,42.25,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-herbal-essences-rosemary-400ml/p
Jumbo,412488,408096,Shampoo Fructis Regarga Nutritiva 350ml,FRUCTIS,8600.0,710744.0,True,350.0,24.5714,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fructis-regarga-nutritiva-350ml/p
Jumbo,3087383,3086604,Shampoo Dove Nutritri Oleos 650ml,DOVE,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-nutritri-oleos-650ml/p
Jumbo,251381,250684,Shampoo Herbal Essences Argan 400ml,HERBAL ESSENCES,16550.0,1367769.0,True,400.0,41.375,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-herbal-essences-argan-400ml/p
Jumbo,411252,407092,Shampoo Sedal Preboticos 340 Ml,DOVE,5600.0,462810.0,True,340.0,16.4706,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-sedal-preboticos-340-ml/p
Jumbo,249732,246723,Shampoo Capilatis Limpieza Prof 420ml,CAPILATIS,9650.0,797521.0,True,420.0,22.9762,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-capilatis-limpieza-prof-420ml/p
Jumbo,3079021,3078345,Shampoo Herbal Essences Manzanilla 400ml,HERBAL ESSENCES,16550.0,1367769.0,True,400.0,41.375,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-herbal-essences-manzanilla-400ml/p
Jumbo,389289,387395,Shampoo Ceramidas 190 Ml Sedal,SEDAL,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-ceramidas-190-ml-sedal/p
Jumbo,251368,250669,Shampoo Herbal Essences Coconut 400ml,HERBAL ESSENCES,16550.0,1367769.0,True,400.0,41.375,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-herbal-essences-coconut-400ml/p
Jumbo,3087384,3086605,Shampoo Dove Humectcoco Antioxi 650ml,DOVE,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-humectcoco-antioxi-650ml/p
Jumbo,396886,394642,Shampoo Dove Reconstrucción Completa 400 Ml,DOVE,9150.0,756198.0,True,400.0,22.875,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-reconstruccion-completa-400-ml-4/p
Jumbo,394212,392218,Shampoo Dove óleo Nutrición 400 Ml,DOVE,9150.0,756198.0,True,400.0,22.875,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-oleo-nutricion-400-ml-3/p
Jumbo,393556,391584,Shampoo Dove Regeneración Extrema 400 Ml,DOVE,9150.0,756198.0,True,400.0,22.875,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-regeneracion-extrema-400-ml-3/p
Jumbo,3078387,3077731,Shampoo Dove Bond Uv Repair 400ml,DOVE,9695.0,801240.0,True,400.0,24.2375,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-dove-bond-uv-repair-400ml/p
Jumbo,3070279,3069872,Shampoo Keratina Antifrizz 500 Ml Tresemmé,TRESEMMÉ,10400.0,859504.0,True,500.0,20.8,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,tratado,https://www.jumbo.com.ar/shampoo-keratina-antifrizz-x-500-ml-tresemme/p
Jumbo,3067580,3067444,Shampoo Luminous UV 340 Ml Sedal,SEDAL,5440.0,449587.0,True,340.0,16.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-luminous-uv-x-340-ml-sedal-2/p
Jumbo,384331,383820,Shampoo Largo Saludable 970 Ml Plusbelle,PLUSBELLE,6350.0,524793.0,True,970.0,6.5464,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-esencia-largo-salud-970-ml-plusbelle/p
Jumbo,3073294,3072798,Shampoo Reparación Intensiva 350 Ml Bagovit,BAGOVIT,9800.0,809917.0,True,350.0,28.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-reparacion-intensiva-x-350-ml-bagovit/p
Jumbo,389292,387398,Shampoo Restauración Instantánea 650 Ml Sedal,SEDAL,9400.0,776860.0,True,650.0,14.4615,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-restauracion-instantanea-650-ml-sedal/p
Jumbo,119620,118648,Shampoo Bebé Original 750 Ml Johnson's,JOHNSON BABY,20700.0,1710744.0,True,750.0,27.6,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/toallas-femeninas-con-alas-siempre-libre-especial-x-16-un/p
Jumbo,31766,28925,Shampoo para Auto 600 Cc Silisur,SILISUR,7399.0,611488.0,True,,,> Hogar y textil > Automotor > Limpieza >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-lava-coche-silisur-vainilla-pride-x-600cc/p
Jumbo,415146,410806,Shampoo Rizos Definidos 190 Ml Sedal,SEDAL,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,rizado,https://www.jumbo.com.ar/shampoo-rizos-definidos-190-ml-sedal/p
Jumbo,389302,387408,Shampoo Crema Balance 190 Ml Sedal,SEDAL,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-crema-balance-190-ml-sedal/p
Jumbo,400516,397854,Shampoo Hidra Hialurónico 750 Ml Elvive,ELVIVE,19400.0,1603306.0,True,750.0,25.8667,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-hidra-hialuronico-750-ml/p
Jumbo,397624,395357,Shampoo Hialurónico Pure 200 Ml Elvive,ELVIVE,7550.0,623967.0,True,200.0,37.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-hialuronico-pure-200ml/p
Jumbo,396882,394638,Shampoo Crema Balance 340 Ml Sedal,SEDAL,5448.0,450248.0,True,340.0,16.0235,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-crema-balance-340-ml-sedal/p
Jumbo,389290,387396,Shampoo Sedal Ceramidas Botella 340 Ml,SEDAL,5448.0,450248.0,True,340.0,16.0235,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-sedal-ceramidas-botella-340-ml-2/p
Jumbo,3070283,3069876,Shampoo Ondas Boho 500 Ml Tresemmé,TRESEMMÉ,10400.0,859504.0,True,500.0,20.8,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-ondas-boho-x-500-ml-tresemme/p
Jumbo,3067578,3067442,Shampoo Luminous UV 650 Ml Sedal,SEDAL,9000.0,743802.0,True,650.0,13.8462,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-luminous-uv-x-650-ml-sedal/p
Jumbo,421911,407093,Shampoo Prebioticos Biotina 650 Ml Sedal,SEDAL,9400.0,776860.0,True,650.0,14.4615,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-prebioticos-biotina-650-ml-sedal/p
Jumbo,389300,387406,Shampoo Restauración Instantánea 340 Ml Sedal,SEDAL,5800.0,479339.0,True,340.0,17.0588,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-restauracion-instantanea-340-ml-sedal/p
Jumbo,384328,383817,Shampoo Esencia Restauración 970 Ml Plusbelle,PLUSBELLE,6350.0,524793.0,True,970.0,6.5464,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-esencia-restauracion-970-ml-plusbelle/p
Jumbo,413347,409228,Shampoo Keratina Antifrizz 250 Ml Tresemmé,TRESEMMÉ,6300.0,520661.0,True,250.0,25.2,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,tratado,https://www.jumbo.com.ar/shampoo-tresemme-keratina-antifrizz-250-ml/p
Jumbo,397217,394958,Shampoo Fructis Goodbye Daños 200 Ml,FRUCTIS,5900.0,487603.0,True,200.0,29.5,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fructis-goodbye-danos-200-ml/p
Jumbo,393563,391591,Shampoo Reconstrucción Completa 200 Cc Dove,DOVE,6000.0,495868.0,True,,,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-reconstruccion-completa-200cc/p
Jumbo,413348,409229,Shampoo Tresemme Cauterización Reparadora 250 Ml,TRESEMMÉ,6300.0,520661.0,True,250.0,25.2,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-tresemme-cauterizacion-reparadora-250-ml/p
Jumbo,3070277,3069870,Shampoo Cauterización Reparadora 500 Ml Tresemmé,TRESEMMÉ,10400.0,859504.0,True,500.0,20.8,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-cauterizacion-reparadora-x-500-ml-tresemme/p
Jumbo,389291,387397,Shampoo Brillo Ceramidas 650 Ml Sedal,SEDAL,9400.0,776860.0,True,650.0,14.4615,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-sedal-ceramidas-botella-650-ml-2/p
Jumbo,3070170,3069775,Shampoo Liso Infinito 700 Ml Pantene,PANTENE,17600.0,1454545.0,True,700.0,25.1429,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-provmir-liso-infinito-x-700-ml-pantene/p
Jumbo,415572,411156,Shampoo Liso Infinito 400 Ml Pantene,PANTENE,10750.0,888430.0,True,400.0,26.875,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-pantene-provmir-liso-infinito-400-ml/p
Jumbo,415143,410803,Shampoo Liso Perfecto 340 Ml Sedal,SEDAL,5800.0,479339.0,True,340.0,17.0588,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-liso-perfecto-340-ml-sedal/p
Jumbo,413343,409224,Shampoo Tresemme Cauterización Reparadora 880 Ml,TRESEMMÉ,16550.0,1367769.0,True,880.0,18.8068,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-tresemme-cauterizacion-reparadora-880-ml/p
Jumbo,389301,387407,Shampoo Rizos Definidos 340 Ml Sedal,SEDAL,5800.0,479339.0,True,340.0,17.0588,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,rizado,https://www.jumbo.com.ar/shampoo-rizos-definidos-340-ml-sedal/p
Jumbo,407570,403759,Shampoo Elvive Reparacion Extreme 200 Ml,ELVIVE,7400.0,611570.0,True,200.0,37.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-reparacion-extreme-200-ml/p
Jumbo,396887,394643,Shampoo Dove Regeneración Extrema 200 Ml,DOVE,6000.0,495868.0,True,200.0,30.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-regeneracion-extrema-200-ml-2/p
Jumbo,394040,392064,Shampoo Dove Regeneración Extrema 750 Ml,DOVE,16450.0,1359504.0,True,750.0,21.9333,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-regeneracion-extrema-750-ml-3/p
Jumbo,400553,397891,Shampoo Elvive Kera-liso Mk 400ml,ELVIVE,11123.0,919256.0,True,400.0,27.8075,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-kera-liso-mk-400ml/p
Jumbo,389299,387405,Shampoo Restauración Instantánea 190 Ml Sedal,SEDAL,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-restauracion-instantanea-190-ml-sedal/p
Jumbo,1362367,1361615,Shampoo Dove Bond Intense Repair 400 Ml,DOVE,9695.0,801240.0,True,400.0,24.2375,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-dove-bond-intense-repair-400-ml-2/p
Jumbo,316330,315564,Shampoo Pantene Pro-v Bambú 400 Ml,PANTENE,10400.0,859504.0,True,400.0,26.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-pantene-pro-v-bambu-400-ml/p
Jumbo,1365009,1363957,Shampoo Anticomezón 375 Ml Head y Shoulders,HEAD & SHOULDERS,12900.0,1066116.0,True,375.0,34.4,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-anticomezon-375-ml-head-shoulders-2/p
Jumbo,1365006,1363954,Shampoo Anticomezón 650 Ml Head & Shoulders,HEAD & SHOULDERS,19950.0,1648760.0,True,650.0,30.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-anticomezon-650-ml-head-shoulders-2/p
Jumbo,424110,417111,Shampoo Argan 650 Ml Head & Shoulders,HEAD & SHOULDERS,19400.0,1603306.0,True,650.0,29.8462,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-argan-650-ml-head-shoulders-2/p
Jumbo,397216,394957,Shampoo Reparador Goodbye Daños 350 Ml Fructis,FRUCTIS,8600.0,710744.0,True,350.0,24.5714,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-garnier-fructis-cabellos-danados-goodbye-danos-350-ml/p
Jumbo,3067684,3067546,Shampoo Nuhoney 375 Ml Head & Shoulders,HEAD & SHOULDERS,12900.0,1066116.0,True,375.0,34.4,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-nuhoney-375-ml-head-shoulders/p
Jumbo,332379,331536,Shampoo Kids Fuerza Natural 700 Ml Plusbelle,PLUSBELLE,7350.0,607438.0,True,700.0,10.5,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/shampoo-kids-fuerza-natural-700-ml-plusbelle/p
Jumbo,3067581,3067445,Shampoo Luminous Uv X 190 Ml Sedal,SEDAL,3850.0,318182.0,True,190.0,20.2632,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-luminous-uv-x-190-ml-sedal-2/p
Jumbo,3067727,3067587,Shampoo Nuhoney 180 Ml Head & Shoulders,HEAD & SHOULDERS,7800.0,644628.0,True,180.0,43.3333,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-nuhoney-180-ml-head-shoulders/p
Jumbo,3070280,3069873,Shampoo Liso Efecto Profesional 500 Ml Tresemmé,TRESEMMÉ,10400.0,859504.0,True,500.0,20.8,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-liso-perfecto-profesional-x-500-ml-tresemme-2/p
Jumbo,349486,348146,Shampoo Brillo Ceramidas Perladas 1000 Ml Plusbelle,PLUSBELLE,5750.0,475207.0,True,1000.0,5.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-brillo-1000-ml-plusbelle/p
Jumbo,80238,77362,Shampoo Sandia Dulce 350 Ml Kids Algabo,ALGABO,3750.0,309917.0,True,350.0,10.7143,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/shampoo-sandia-dulce-350-ml-kids-algabo/p
Jumbo,1365007,1363955,Shampoo Anticomezón 180 Ml Head y Shoulders,HEAD & SHOULDERS,7800.0,644628.0,True,180.0,43.3333,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-anticomezon-180-ml-head-shoulders-2/p
Jumbo,414733,410434,Shampoo Niños Gotas de Brillo 400 Ml Johnson's,JOHNSON BABY,10650.0,880165.0,True,400.0,26.625,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/shampoo-para-ninos-gotas-de-brillo-400-ml-johnson-baby/p
Jumbo,388708,386820,Shampoo Nutrición Oleo Extraordinario 200 Ml Elvive,ELVIVE,7550.0,623967.0,True,200.0,37.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-oleo-extraordinario-nutricion-universal-200-ml/p
Jumbo,119611,118639,Shampoo para Bebé Original 400 Ml Johnson's,JOHNSON BABY,12250.0,1012397.0,True,400.0,30.625,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/toallas-femeninas-con-alas-siempre-libre-especial-8-un/p
Jumbo,5996,3384,Shampoo Iluminador Puro Rubio 420 Ml Capilatis,CAPILATIS,9650.0,797521.0,True,420.0,22.9762,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-capilatis-iluminador-420-ml/p
Jumbo,1362366,1361614,Shampoo Bond Intense Repair 200 Ml Dove,DOVE,6750.0,557851.0,True,200.0,33.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-dove-bond-intense-repair-200-ml-2/p
Jumbo,389297,387403,Shampoo Hialurónico y Vitamina A 650 Ml Sedal,SEDAL,9400.0,776860.0,True,650.0,14.4615,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-sedal-hialuronico-y-vitamina-a-650-ml-2/p
Jumbo,384524,383837,Shampoo Esencia Control Frizz 970 Ml Plusbelle,PLUSBELLE,6450.0,533058.0,True,970.0,6.6495,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-plusbelle-esencia-control-frizz-970ml/p
Jumbo,275447,274743,Shampoo Antifall 180 Ml Head & Shoulders,HEAD & SHOULDERS,7800.0,644628.0,True,180.0,43.3333,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-antifall-180-ml-head-shoulders-2/p
Jumbo,3086634,3085858,Shampoo Purificante Oil Control 200 Ml Fructis Shampoo Oil Control X 200 Ml Fructis,FRUCTIS,5800.0,479339.0,True,200.0,29.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-oil-control-x-200-ml-fructis/p
Jumbo,389287,387393,Shampoo Hialurónico y Vita A 190 Ml Sedal,SEDAL,3850.0,318182.0,True,190.0,20.2632,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-hialuronico-y-vitamina-a-190-ml-sedal/p
Jumbo,424003,417080,Shampoo Fuerza 650 Ml Head & Shoulders,HEAD & SHOULDERS,19900.0,1644628.0,True,650.0,30.6154,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-fuerza-650-ml-head-shoulders-2/p
Jumbo,393553,391581,Shampoo Dove Ritual De Reparacion De Coco 400 Ml,DOVE,9220.0,761983.0,True,400.0,23.05,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-dove-ritual-de-reparacion-de-coco-400-ml/p
Jumbo,389288,387394,Shampoo Sedal Hialurónico Y Vitamina A 340 Ml,SEDAL,5451.0,450496.0,True,340.0,16.0324,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-sedal-hialuronico-y-vitamina-a-340-ml-2/p
Jumbo,3070236,3069839,Shampoo Detox Capilar X 500 Ml Tresemmé,TRESEMMÉ,10400.0,859504.0,True,500.0,20.8,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-detox-capilar-x-500-ml-tresemme/p
Jumbo,424000,417077,Shampoo Antifall 650 Ml Head & Shoulders,HEAD & SHOULDERS,19950.0,1648760.0,True,650.0,30.6923,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-antifall-650-ml-head-shoulders-2/p
Jumbo,409862,405948,Shampoo Hidratación Intensa Esencia 970 Ml Plusbelle,PLUSBELLE,6012.0,496860.0,True,970.0,6.1979,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,seco_danado,https://www.jumbo.com.ar/shampoo-esencia-970-ml-plusbelle/p
Jumbo,3067725,3067585,Shampoo Anticaída Biotinamina B3 300 Ml Pantene,PANTENE,10250.0,847107.0,True,300.0,34.1667,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-anti-caida-300-ml-pantene/p
Jumbo,316338,315572,Shampoo Pantene Pro-v Bambú 200 Ml,PANTENE,6750.0,557851.0,True,200.0,33.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-pantene-pro-v-bambu-200-ml/p
Jumbo,3073302,3072807,Shampoo Plasma Vegetal Regenerador 350 Ml Bagovit,BAGOVIT,9800.0,809917.0,True,350.0,28.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-plasma-vegetal-regenerador-x-350-ml-bagovit/p
Jumbo,3071403,3070957,Shampoo Control Caspa 415 Ml Tio Nacho,Tio Nacho,11700.0,966942.0,True,415.0,28.1928,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-control-caspa-x-415-ml-tio-nacho-2/p
Jumbo,3067730,3067590,Shampoo Nuhoney 650 Ml Head & Shoulders,HEAD & SHOULDERS,19400.0,1603306.0,True,650.0,29.8462,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-nuhoney-650-ml-head-shoulders/p
Jumbo,414718,410419,Shampoo Baby Hidratación Intensa 400 Ml Johnson's,JOHNSON BABY,10500.0,867769.0,True,400.0,26.25,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,seco_danado,https://www.jumbo.com.ar/shampoo-baby-hidratacion-intensa-400-ml-johnson-s/p
Jumbo,394837,392836,Shampoo Hidrata y Fortalece 200 Ml Pantene,PANTENE,6750.0,557851.0,True,200.0,33.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,seco_danado,https://www.jumbo.com.ar/shampoo-pro-v-hidrata-y-fortalece-200-ml-pantene-2/p
Jumbo,413365,409242,Shampoo Liso Efecto Botox 250 Ml Tresemmé,TRESEMMÉ,6400.0,528926.0,True,250.0,25.6,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-tresemme-liso-efecto-botox-250-ml/p
Jumbo,407563,403752,Shampoo Reparación Total 5 Keratin 750 Ml Elvive,ELVIVE,19400.0,1603306.0,True,750.0,25.8667,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-elvive-reparacion-total-5-keratin-750-ml/p
Jumbo,407562,403751,Shampoo Reparación Total 5 Keratin 400 Ml Elvive,ELVIVE,11123.0,919256.0,True,400.0,27.8075,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-rt5-keratin-400-ml-elvive/p
